id,district,name,surname,party,alliance,status_change,isMilletvekili,profession,title,platform,political_stance,bsky_handle,bsky_displayName,bsky_match_note,bsky_match_status,bsky_description,bsky_best_score,bsky_source
400,Kayseri,Aşkın,Genç,Cumhuriyet Halk Partisi,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,chpgencistanbul.bsky.social,CHP İstanbul Gençlik Kolları,no candidates,ok,"CHP İstanbul Gençlik Kolları Resmi Bluesky Hesabıdır. Gençlik Kolları Başkanı: 
Erdem Kara
     
🗣️ GENÇLİK EMİN İSTANBUL SENİN !",6.0,auto
401,Kayseri,Mahmut,Arıkan,Saadet Partisi,,,True,Milletvekili,TBMM Milletvekili,TBMM,Bağımsız / Belirtilmemiş,mahmutarikansp.bsky.social,Mahmut Arıkan,no candidates,ok,,9.0,auto
402,Kayseri,İsmail,Özdemir,Milliyetçi Hareket Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Milliyetçi İktidar,ismailozdemir16.bsky.social,İsmail Özdemir,no candidates,ok,"SMMM
Çocuklara kıymayın efendiler...",9.0,auto
403,Kayseri,Mustafa Baki,Ersoy,Adalet ve Kalkınma Partisi,Cumhur İttifakı,İYİ Parti,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
404,Kayseri,Dursun,Ataş,Adalet ve Kalkınma Partisi,Cumhur İttifakı,İYİ Parti,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
405,Kırıkkale,Mustafa,Kaplan,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,"Baba, ODTÜ ME05, FB Kongre Üyesi",999.0,manual
406,Kırıkkale,Ahmet,Önal,Cumhuriyet Halk Partisi,Millet İttifakı,Milletvekilliğinden istifa,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,nan,nan,no candidates,manual,"iş hukuku avukatı
yazar - işçinin el kitabı (adalet yay. 2024)
istanbul üniversitesi felsefe ve psikoloji öğrencisi",999.0,manual
407,Kırıkkale,Halil,Öztürk,Milliyetçi Hareket Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Milliyetçi İktidar,nan,nan,no candidates,manual,"I'm missing old Twitter, not under Elon Musk's control #BoycottX",999.0,manual
408,Kırklareli,Vecdi,Gündoğdu,Cumhuriyet Halk Partisi,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,nan,nan,no candidates,manual,,999.0,manual
409,Kırklareli,Fahri,Özkan,Cumhuriyet Halk Partisi,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,nan,nan,no candidates,manual,Muhabir •,999.0,manual
410,Kırklareli,Ahmet Gökhan,Sarıçam,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
411,Kırşehir,Necmettin,Erkan,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
412,Kırşehir,Metin,İlhan,Cumhuriyet Halk Partisi,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,nan,nan,no candidates,manual,,999.0,manual
413,Kilis,Ahmet Salih,Dal,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
414,Kilis,Mustafa,Demir,Bağımsız,,Milliyetçi Hareket Partisi,True,Milletvekili,TBMM Milletvekili,TBMM,Bağımsız / Belirtilmemiş,md236523.bsky.social,Mustafa Demir ,no candidates,ok,,9.0,auto
415,Kocaeli,Sadettin,Hülagü,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
416,Kocaeli,Radiye Sezer,Katırcıoğlu,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
417,Kocaeli,Veysal,Tipioğlu,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
418,Kocaeli,Mehmet Akif,Yılmaz,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
419,Kocaeli,Cemil,Yaman,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
420,Kocaeli,Sami,Çakır,Cumhuriyet Halk Partisi,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,nan,nan,no candidates,manual,,999.0,manual
421,Kocaeli,Mühip,Kanko,Cumhuriyet Halk Partisi,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,nan,nan,no candidates,manual,,999.0,manual
422,Kocaeli,Harun Özgür,Yıldızlı,Cumhuriyet Halk Partisi,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,nan,nan,no candidates,manual,,999.0,manual
423,Kocaeli,Hasan,Bitmez,Cumhuriyet Halk Partisi,Millet İttifakı,Ölüm,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,nan,nan,no candidates,manual,,999.0,manual
424,Kocaeli,Nail,Çiler,Cumhuriyet Halk Partisi,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,nailciler.bsky.social,Nail Çiler,score=6,ok,,,auto
425,Kocaeli,Saffet,Sancaklı,Milliyetçi Hareket Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Milliyetçi İktidar,nan,nan,no candidates,manual,,999.0,manual
426,Kocaeli,Lütfü,Türkkan,İYİ Parti,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Merkez Sağ Milliyetçi Muhalif,lutfuturkkan.bsky.social,Lütfü Türkkan,score=7,ok,,,auto
427,Kocaeli,Ömer Faruk,Gergerlioğlu,Halkların Eşitlik ve Demokrasi Partisi,Emek ve Özgürlük İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Kürt Siyaseti Sol Muhalif,gergerliogluof.bsky.social,Ömer Faruk Gergerlioğlu,score=6,ok,,,auto
428,Kocaeli,Mehmet,Aşıla,Yeniden Refah Partisi,,,True,Milletvekili,TBMM Milletvekili,TBMM,İslamcı Muhafazakar,nan,nan,no candidates,manual,,999.0,manual
429,Konya,Tahir,Akyürek,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
430,Konya,Orhan,Erdem,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
431,Konya,Selman,Özboyacı,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
432,Konya,Meryem,Göka,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
433,Konya,Abdullah,Ağralı,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
434,Konya,Mehmet,Baykan,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
435,Konya,Ziya,Altunyıldız,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
436,Konya,Latif,Selvi,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
437,Konya,Mustafa Hakkı,Özer,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
438,Konya,Barış,Bektaş,Cumhuriyet Halk Partisi,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,barisbektaschp.bsky.social,Av. Barış Bektaş,score=6,ok,,,auto
439,Konya,Hasan,Ekici,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,hasanekici.bsky.social,Hasan Ekici,no candidates,ok,,9.0,auto
440,Konya,Mustafa,Kalaycı,Milliyetçi Hareket Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Milliyetçi İktidar,kalalayka.bsky.social,Mustafa Kalaycı,no candidates,ok,,9.0,auto
441,Konya,Konur Alp,Koçak,Adalet ve Kalkınma Partisi,Cumhur İttifakı,İYİ Parti,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
442,Konya,Ünal,Karaman,Adalet ve Kalkınma Partisi,Cumhur İttifakı,İYİ Parti,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
443,Konya,Ali,Yüksel,Yeniden Refah Partisi,,,True,Milletvekili,TBMM Milletvekili,TBMM,İslamcı Muhafazakar,nan,nan,no candidates,manual,"•Be the change you want to see in the world •Engineer 
•Product Manager @coindeskturkiye & @hbrturkiye •Alumni @ygaorgtr",999.0,manual
444,Kütahya,Adil,Biçer,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
445,Kütahya,İsmail Çağlar,Bayırcı,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
446,Kütahya,Mehmet,Demir,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,mehmettdemirr.bsky.social,Mehmet Demir,no candidates,ok,Ytü Mimarlık,9.0,auto
447,Kütahya,Ali Fazıl,Kasap,Cumhuriyet Halk Partisi,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,nan,nan,no candidates,manual,,999.0,manual
448,Kütahya,Ahmet,Erbaş,Milliyetçi Hareket Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Milliyetçi İktidar,nan,nan,no candidates,manual,,999.0,manual
449,Malatya,Bülent,Tüfenkci,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
450,Malatya,İhsan,Koca,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
451,Malatya,İnanç Siraç,Kara Ölmeztoprak,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
452,Malatya,Abdurrahman,Babacan,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
453,Malatya,Veli,Ağbaba,Cumhuriyet Halk Partisi,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,veliagbabasevenler.bsky.social,Veli Ağbaba Gönüllüleri,score=6,ok,,,auto
454,Malatya,Mehmet Celal,Fendoğlu,Milliyetçi Hareket Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Milliyetçi İktidar,nan,nan,no candidates,manual,,999.0,manual
455,Manisa,Bahadır,Yenişehirlioğlu,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
456,Manisa,Murat,Baybatur,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
457,Manisa,Tamer,Akkal,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
458,Manisa,Ahmet Mücahit,Arınç,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
459,Manisa,Özgür,Özel,Cumhuriyet Halk Partisi,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,nan,nan,no candidates,manual,Cumhuriyet Halk Partisi Genel Başkanı,999.0,manual
460,Manisa,Ahmet Vehbi,Bakırlıoğlu,Cumhuriyet Halk Partisi,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,nan,nan,score=6,manual,,999.0,manual
461,Manisa,Bekir,Başevirgen,Cumhuriyet Halk Partisi,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,nan,nan,no candidates,manual,,999.0,manual
462,Manisa,Selma Aliye,Kavaf,Cumhuriyet Halk Partisi,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,nan,nan,no candidates,manual,,999.0,manual
463,Manisa,Erkan,Akçay,Milliyetçi Hareket Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Milliyetçi İktidar,nan,nan,no candidates,manual,,999.0,manual
464,Manisa,Şenol,Sunat,İYİ Parti,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Merkez Sağ Milliyetçi Muhalif,nan,nan,no candidates,manual,,999.0,manual
465,Mardin,Salihe,Aydeniz,Halkların Eşitlik ve Demokrasi Partisi,Emek ve Özgürlük İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Kürt Siyaseti Sol Muhalif,nan,nan,no candidates,manual,,999.0,manual
466,Mardin,Kamuran,Tanhan,Halkların Eşitlik ve Demokrasi Partisi,Emek ve Özgürlük İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Kürt Siyaseti Sol Muhalif,nan,nan,no candidates,manual,,999.0,manual
467,Mardin,Beritan,Güneş Altın,Halkların Eşitlik ve Demokrasi Partisi,Emek ve Özgürlük İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Kürt Siyaseti Sol Muhalif,nan,nan,no candidates,manual,,999.0,manual
468,Mardin,George,Aslan,Halkların Eşitlik ve Demokrasi Partisi,Emek ve Özgürlük İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Kürt Siyaseti Sol Muhalif,nan,nan,no candidates,manual,,999.0,manual
469,Mardin,Faruk,Kılınç,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
470,Mardin,Muhammed,Adak,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
471,Mersin,Ali Mahir,Başarır,Cumhuriyet Halk Partisi,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,alimahir.bsky.social,Ali Mahir Başarır,score=8,ok,,,auto
472,Mersin,Gülcan,Kış,Cumhuriyet Halk Partisi,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,nan,nan,score=9,manual,,999.0,manual
473,Mersin,Mehmet Emin,Ekmen,Yeni Yol,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyalist Muhalif,nan,nan,no candidates,manual,,999.0,manual
474,Mersin,Talat,Dinçer,Yeni Yol,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyalist Muhalif,nan,nan,score=6,manual,,999.0,manual
475,Mersin,Hasan Ufuk,Çakır,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
476,Mersin,Nureddin,Nebati,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nureddinnebati.bsky.social,DR.Nureddin Nebati🇹🇷,no candidates,ok,"✨👀✨
Parody Account",9.0,auto
477,Mersin,Ali,Kıratlı,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
478,Mersin,Havva Sibel,Söylemez,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
479,Mersin,Faruk,Dinç,Hür Dava Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,İslamcı Kürt Siyaseti,nan,nan,no candidates,manual,,999.0,manual
480,Mersin,Levent,Uysal,Milliyetçi Hareket Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Milliyetçi İktidar,nan,nan,no candidates,manual,,999.0,manual
481,Mersin,Burhanettin,Kocamaz,İYİ Parti,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Merkez Sağ Milliyetçi Muhalif,nan,nan,score=13,manual,,999.0,manual
482,Mersin,Ali,Bozan,Halkların Eşitlik ve Demokrasi Partisi,Emek ve Özgürlük İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Kürt Siyaseti Sol Muhalif,alibozan.bsky.social,Ali Bozan,score=10,ok,,,auto
483,Mersin,Perihan,Koca,Halkların Eşitlik ve Demokrasi Partisi,Emek ve Özgürlük İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Kürt Siyaseti Sol Muhalif,nan,nan,score=12,manual,,999.0,manual
484,Muğla,Cumhur,Uzun,Cumhuriyet Halk Partisi,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,nan,nan,no candidates,manual,"38. Dönem  CHP Beyoğlu Sosya Medya ve Basından Sorumlu İlçe Bşk. Yard.

M.K.Atatürk

Cumhuriyet ve Fenerbahçe Sevdalısı Bir Yurttaş",999.0,manual
485,Muğla,Gizem,Özcan,Cumhuriyet Halk Partisi,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,nan,nan,no candidates,manual,Aktroller yok dediler geldim.,999.0,manual
486,Muğla,Süreyya,Öneş Derici,Cumhuriyet Halk Partisi,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,nan,nan,no candidates,manual,,999.0,manual
487,Muğla,Selçuk,Özdağ,Yeni Yol,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyalist Muhalif,nan,nan,no candidates,manual,,999.0,manual
488,Muğla,Kadem,Mete,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
489,Muğla,Yakup,Otgöz,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
490,Muğla,Metin,Ergün,İYİ Parti,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Merkez Sağ Milliyetçi Muhalif,nan,nan,no candidates,manual,,999.0,manual
491,Muş,Sezai,Temelli,Halkların Eşitlik ve Demokrasi Partisi,Emek ve Özgürlük İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Kürt Siyaseti Sol Muhalif,s-temelli.bsky.social,Sezai Temelli,score=10,ok,,,auto
492,Muş,Sümeyye,Boz,Halkların Eşitlik ve Demokrasi Partisi,Emek ve Özgürlük İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Kürt Siyaseti Sol Muhalif,sumeyyeboz.bsky.social,Sümeyye Boz,no candidates,ok,,9.0,auto
493,Muş,Mehmet Emin,Şimşek,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,meskiamber.bsky.social,Mehmet Emin Şimşek,no candidates,ok,Post yapısalcı elitist anarko statükocu :),9.0,auto
494,Nevşehir,Süleyman,Özgün,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
495,Nevşehir,Emre,Çalışkan,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,caliskanemre.com,Emre Çalışkan,no candidates,ok,,9.0,auto
496,Nevşehir,Filiz,Kılıç,Milliyetçi Hareket Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Milliyetçi İktidar,nan,nan,low score=1,manual,,999.0,manual
497,Niğde,Cevahir,Uzkurt,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
498,Niğde,Ömer Fethi,Gürer,Cumhuriyet Halk Partisi,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,nan,nan,no candidates,manual,,999.0,manual
499,Niğde,Cumali,İnce,Milliyetçi Hareket Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Milliyetçi İktidar,nan,nan,no candidates,manual,,999.0,manual
500,Ordu,Mahmut,Özer,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
501,Ordu,İbrahim Ufuk,Kaynak,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
502,Ordu,Mustafa,Hamarat,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,hamaratmustafa.bsky.social,,no candidates,ok,,7.0,auto
503,Ordu,Seyit,Torun,Cumhuriyet Halk Partisi,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,nan,nan,no candidates,manual,,999.0,manual
504,Ordu,Mustafa,Adıgüzel,Cumhuriyet Halk Partisi,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,nan,nan,no candidates,manual,"Founder of Finera, economics and Galatasaray
www.finera.com.tr",999.0,manual
505,Ordu,Naci,Şanlıtürk,Milliyetçi Hareket Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Milliyetçi İktidar,nan,nan,no candidates,manual,,999.0,manual
506,Osmaniye,Derya,Yanık,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
507,Osmaniye,Seydi,Gülsoy,Adalet ve Kalkınma Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Muhafazakar İktidar,nan,nan,no candidates,manual,,999.0,manual
508,Osmaniye,Asu,Kaya,Cumhuriyet Halk Partisi,Millet İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Sosyal Demokrat / Kemalist Muhalif,nan,nan,no candidates,manual,"Halk-Lis Başakşehir Kurucu Başkanı (2015-2016)
CHP Basaksehir Gençlik Kolları Başkan Yardımcısı (2017-2020)",999.0,manual
509,Osmaniye,Devlet,Bahçeli,Milliyetçi Hareket Partisi,Cumhur İttifakı,,True,Milletvekili,TBMM Milletvekili,TBMM,Milliyetçi İktidar,nan,nan,no candidates,manual,,999.0,manual
